Year,Month,Day,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,7,2,102.9285714,546.5,490.9285714,94.28571429,708.5,595.8571429,0.714285714,16.28571429,47.15285714,0,0.136,2.742857143,3.061214286,253.0428571,65.54571429,25.14285714,1000
2015,7,3,92.35714286,658.3571429,577.5714286,85.28571429,738.5714286,602.5,0.571428571,14.28571429,47.195,0.285714286,0.135142857,3.142857143,2.7115,299.6642857,58.66928571,24.92857143,1000
2015,7,4,144.8571429,480.7142857,473.5714286,96.28571429,702.6428571,593.7142857,1.142857143,14.5,47.23714286,0.571428571,0.132,3.064285714,2.952142857,274.4642857,67.78642857,23.21428571,1000
2015,7,5,236.2857143,112.8571429,283.8571429,89.64285714,714.7142857,593.2142857,2.642857143,14.14285714,47.28642857,0.285714286,0.132,2.878571429,3.164428571,265.5285714,70.71785714,21.64285714,1000
2015,7,6,192.5714286,91.71428571,224.1428571,99.35714286,694.4285714,592.0714286,2.642857143,14.14285714,47.33928571,0.285714286,0.132,3.035714286,2.701714286,279.3071429,68.045,22.21428571,1000
2015,7,7,126.7857143,435.7857143,403.7142857,91.14285714,736.6428571,610.3571429,1.357142857,13.92857143,47.395,0.285714286,0.132,2.842857143,1.859,263.4642857,71.41785714,21.28571429,1000
2015,7,8,131.6428571,482.8571429,501.0714286,86.07142857,740.7857143,606.9285714,1.357142857,15,47.45357143,0.285714286,0.132,3.871428571,2.131714286,249.2,78.02642857,20.85714286,1000
2015,7,9,151.5,475.2142857,494.5714286,89.14285714,734.2857143,603.6428571,1,13.42857143,47.51571429,0.285714286,0.132,3.871428571,2.162,239.3714286,72.41714286,20.28571429,1000
2015,7,10,154.5,418.0714286,443.9285714,77.21428571,755.0714286,603.7857143,2.5,14.21428571,47.58214286,0.285714286,0.132,3.292857143,2.414714286,260.5928571,73.85857143,21.14285714,1000
2015,7,11,165.7142857,453.1428571,524.8571429,85.85714286,738,601.9285714,3.214285714,14.21428571,47.65142857,0.571428571,0.131142857,2.521428571,2.320428571,253.5142857,71.40642857,21.35714286,1000
2015,7,12,125.7142857,574.7857143,547,84,748.2857143,604.6428571,1.285714286,15.21428571,47.72571429,0.285714286,0.128,2.571428571,2.180714286,281.7,71.6,22.64285714,1000
2015,7,13,78.78571429,771.4285714,612.2142857,78.78571429,771.4285714,612.2142857,0,14.35714286,47.80214286,0,0.128,2.9,1.767428571,272.2785714,64.70785714,23.64285714,1000
2015,7,14,88.5,723.3571429,597.2142857,78.28571429,771.8571429,612,0.285714286,13.5,47.88285714,0,0.128,2.721428571,1.700142857,258.9071429,62.86857143,22.85714286,1000
2015,7,15,93.35714286,693.6428571,585.9285714,86.5,747.4285714,606.8571429,0.285714286,13.5,47.96857143,0,0.128,2.928571429,1.708642857,228.4,66.54142857,22.07142857,1000
2015,7,16,88.92857143,721.0714286,595.8571429,79.64285714,759.6428571,606.3571429,0.285714286,12.78571429,48.055,0,0.128,2.592857143,1.885714286,221.45,59.26857143,23.14285714,1000
2015,7,17,79.92857143,737.3571429,591.7142857,79.92857143,737.3571429,591.7142857,0.071428571,13.28571429,48.14785714,0,0.128,3.021428571,2.855642857,204.7142857,54.19571429,25.28571429,1000
2015,7,18,131.6428571,86.42857143,163.9285714,102.8571429,655.1428571,565.5714286,4.142857143,16.28571429,48.24285714,0.571428571,0.128,2.514285714,4.7795,218.0571429,59.46071429,26.71428571,1000
2015,7,19,147.2142857,299.7857143,351.2857143,115.9285714,624.6428571,560,3.428571429,19.21428571,48.34285714,0.285714286,0.129285714,2.528571429,4.774428571,198.3785714,76.38142857,25.92857143,1000
2015,7,20,102.2142857,643.6428571,556.4285714,76.42857143,746.1428571,592.3571429,0.785714286,18.64285714,48.44428571,0,0.134,3.714285714,2.996214286,208.5928571,77.36071429,24.78571429,1000
2015,7,21,157.3571429,394.1428571,382.6428571,76.35714286,753,594.2857143,1.5,18.64285714,48.55071429,0.285714286,0.134,2.764285714,2.596357143,249.1428571,80.515,24.5,1000
2015,7,22,95.71428571,675.9285714,564.3571429,68.64285714,778.7142857,598.1428571,0.357142857,18.14285714,48.66214286,0,0.134,2.95,2.373214286,238.0214286,78.05857143,24.07142857,1000
2015,7,23,94.14285714,669.2142857,561.0714286,69.14285714,780.9285714,602.4285714,0.5,17.14285714,48.77428571,0,0.134,2.642857143,2.044714286,235.7357143,69.51071429,25.14285714,1000
2015,7,24,80.92857143,732.7857143,588.2857143,70.5,781.3571429,602.2142857,0.357142857,15.64285714,48.89142857,0,0.134,2.321428571,1.977785714,233.8785714,59.95714286,25.92857143,1000
2015,7,25,71.78571429,775.2857143,600.7142857,71.78571429,775.2857143,600.7142857,0,14.28571429,49.01428571,0,0.134,2.614285714,1.941714286,268.2428571,52.48857143,26.92857143,1000
2015,7,26,72.64285714,773.7142857,598.6428571,72.64285714,773.7142857,598.6428571,0,13.92857143,49.13857143,0,0.134,3.207142857,1.913642857,265.8142857,58.235,24.78571429,1000
2015,7,27,76.42857143,769.1428571,602.3571429,76.42857143,769.1428571,602.3571429,0.071428571,13.85714286,49.26642857,0,0.134214286,2.657142857,1.512714286,234.55,67.26928571,22.71428571,1000
2015,7,28,88.85714286,696.7142857,580.0714286,79.64285714,745.3571429,595,0.285714286,14.14285714,49.39785714,0,0.135,2.285714286,1.8405,241.3071429,58.83714286,25.07142857,1000
2015,7,29,113.7857143,557.5714286,532.6428571,107.7857143,618.7142857,552.1428571,0.785714286,16.5,49.53357143,0.285714286,0.135,1.464285714,4.5415,164.9142857,64.93571429,25.64285714,1000
2015,7,30,101.5,630.5,550.4285714,101.5,630.5,550.4285714,0.142857143,17.64285714,49.67142857,0.285714286,0.135,2.2,4.871071429,190.8071429,67.12,25.92857143,1000
2015,7,31,175.7142857,458.9285714,499.7857143,88.35714286,697.2142857,572.5,2.928571429,15.92857143,49.815,0.285714286,0.135,2.421428571,2.841357143,268.9357143,63.43357143,25.42857143,1000
2015,8,1,148,492.6428571,474.7142857,81,737.2142857,587.5,2.071428571,15,49.96142857,0.571428571,0.135,2.114285714,1.903,283.7785714,66.37928571,24,1000
2015,8,2,131.3571429,438.5714286,401,75.64285714,755.2142857,591.2857143,1.214285714,14.64285714,50.11142857,0,0.135,2.585714286,1.694785714,242.5428571,61.97214286,24.28571429,1000
2015,8,3,87.78571429,688.5,570.6428571,79.35714286,741.5,588,0.5,14.28571429,50.26357143,0.285714286,0.135,2.721428571,1.704642857,277.5357143,60.33357143,24.78571429,1000
2015,8,4,71.85714286,748,580.5,71.85714286,748,580.5,0.071428571,15,50.42071429,0,0.134142857,3.442857143,2.215714286,299.8928571,55.24071429,26.71428571,1000
2015,8,5,70.14285714,753.2857143,579.4285714,70.14285714,753.2857143,579.4285714,0,15.07142857,50.58,0,0.131,2.821428571,2.182571429,292.9071429,52.27071429,27.71428571,1000
2015,8,6,151.4285714,502.4285714,491.7142857,91.85714286,661.6428571,550.3571429,1.142857143,14.28571429,50.74285714,1.142857143,0.131,2.542857143,3.785214286,238.2428571,54.96357143,26.21428571,1000
2015,8,7,84.07142857,676.5,553.9285714,75.42857143,726.6428571,569.3571429,0.357142857,13.78571429,50.91142857,0,0.131,3.135714286,2.467,226.4714286,64.67714286,22.78571429,1000
2015,8,8,87.28571429,655.7857143,560.0714286,76.42857143,753.4285714,586.8571429,0.5,13.28571429,51.08142857,0.285714286,0.131,2.878571429,1.298642857,260.3,65.27071429,22.28571429,1000
2015,8,9,136.4285714,431.8571429,403.2857143,75.57142857,739.5714286,577.7857143,1.142857143,12.85714286,51.25428571,0.285714286,0.131,2.921428571,1.692214286,251.7,63.64285714,22.57142857,1000
2015,8,10,119.3076923,560.0769231,540.9230769,76.38461538,796.0769231,619.7692308,1.076923077,13,48.53692308,0.307692308,0.131,3.123076923,1.743076923,247.3461538,64.20538462,21.84615385,1000
2015,8,11,117.1538462,587.9230769,538,80.23076923,783.7692308,617.0769231,0.923076923,12.76923077,48.71461538,0.307692308,0.131,2.853846154,1.695923077,262.3384615,60.70692308,22.92307692,1000
2015,8,12,87.15384615,746.8461538,602.0769231,87.15384615,746.8461538,602.0769231,0,14.61538462,48.89692308,0,0.131307692,2.576923077,2.310923077,249.6307692,53.26538462,26.92307692,1000
2015,8,13,100.5384615,679.3846154,575.9230769,100.5384615,679.3846154,575.9230769,0.076923077,17.07692308,49.08230769,0,0.133,2.592307692,3.916153846,274.6461538,56.60923077,28.53846154,1000
2015,8,14,94,678.3076923,576.5384615,93.07692308,712.1538462,582.8461538,0.615384615,14.07692308,49.26923077,0,0.133,2.461538462,3.319769231,243.3615385,42.40461538,30.07692308,1000
2015,8,15,86.38461538,723.1538462,582.5384615,86.38461538,723.1538462,582.5384615,0,14.15384615,49.46153846,0,0.133,2.761538462,3.376307692,256.2538462,40.78846154,31.07692308,1000
2015,8,16,86.46153846,736.6923077,586.9230769,86.46153846,736.6923077,586.9230769,0,13.69230769,49.65615385,0,0.133,2.507692308,2.797,232.4846154,38.44923077,31.53846154,1000
2015,8,17,143,499.7692308,509.5384615,97,693.6153846,572.4615385,2.692307692,15.69230769,49.85153846,0.307692308,0.133,4.023076923,3.541076923,208.3153846,57.71615385,26.53846154,1000
2015,8,18,107.7692308,558.9230769,524.9230769,92.30769231,708.7692308,578.3076923,0.818181818,15.30769231,50.05538462,0.769230769,0.133,3.046153846,2.898153846,223.4384615,62.00538462,25.46153846,1000
2015,8,19,93.30769231,708.5384615,578.7692308,93.30769231,708.5384615,578.7692308,0.153846154,14.53846154,50.25769231,0,0.133,2.923076923,2.524615385,246.5461538,64.31538462,23.69230769,1000
2015,8,20,116.1538462,540.6153846,493,87.38461538,711.0769231,572.3846154,0.769230769,16,50.46307692,0,0.132538462,2.669230769,3.103461538,238.3846154,71.18846154,23.30769231,1000
2015,8,21,119.3076923,568.6153846,528.0769231,101.6153846,682.5384615,569.4615385,0.769230769,15.53846154,50.67230769,0.307692308,0.13,2.715384615,2.596692308,244.9692308,69.57846154,23.53846154,1000
2015,8,22,87.84615385,725.1538462,582.7692308,87.84615385,725.1538462,582.7692308,0.230769231,13.53846154,50.88538462,0,0.13,2.530769231,1.957461538,231.6153846,58.81384615,24.46153846,1000
2015,8,23,120.6923077,530.2307692,490.7692308,97.38461538,693.6923077,569.4615385,0.846153846,15.30769231,51.09923077,0,0.13,2.361538462,2.436461538,214.7923077,60.70538462,26,1000
2015,8,24,106.6153846,628.8461538,545.3076923,102.3846154,655.4615385,551.3076923,0.384615385,15.30769231,51.31538462,0,0.13,2.107692308,3.685538462,221.9769231,59.48230769,26.15384615,1000
2015,8,25,176.4615385,58.30769231,202.6923077,122.4615385,601.6923077,534.0769231,5.307692308,18.38461538,51.53538462,0.615384615,0.13,2.153846154,4.628615385,214.2692308,72.21230769,25.84615385,1000
2015,8,26,111.7692308,558.4615385,518,109.0769231,621,536.9230769,0.692307692,17.92307692,51.75769231,0.307692308,0.13,1.846153846,4.444461538,232,57.91230769,29.15384615,1000
2015,8,27,92.23076923,673.0769231,547.3076923,92.23076923,673.0769231,547.3076923,0,16.15384615,51.98307692,0,0.13,2.361538462,3.768076923,257.7538462,50.12230769,29.61538462,1000
2015,8,28,88,695.1538462,552.6153846,88,695.1538462,552.6153846,0,15.30769231,52.21230769,0,0.13,2.461538462,3.126384615,229.4384615,44.01153846,30.92307692,1000
2015,8,29,84.91666667,767,597.4166667,84.91666667,767,597.4166667,0,15.75,49.3925,0,0.13,2.941666667,3.26275,261.3083333,46.425,30.41666667,1000
2015,8,30,88.83333333,744.6666667,595.3333333,82.5,788.5,604.9166667,0.833333333,17.41666667,49.63416667,0.333333333,0.13,3.258333333,2.536166667,240.4916667,63.0425,27.5,1000
2015,8,31,93.91666667,642.9166667,552.9166667,79.58333333,818.8333333,617.3333333,0.75,14.75,49.87916667,0,0.13,4.208333333,1.70725,209.0583333,62.51833333,24.16666667,1000
2015,9,1,207.5,356.1666667,465.1666667,92.16666667,770.4166667,601.1666667,4.25,15.16666667,50.12333333,0.333333333,0.13,3.333333333,2.103416667,219.775,69.935,23,1000
2015,9,2,99.08333333,675,579.6666667,88.25,782.75,601.3333333,1.333333333,14.66666667,50.37083333,0.666666667,0.13,3.266666667,2.0175,220.05,71.36583333,21.83333333,1000
2015,9,3,100,674.3333333,555.5,77.83333333,796.0833333,596.8333333,0.583333333,13.33333333,50.6225,0,0.13,3.458333333,2.335833333,226.2166667,66.48,22.08333333,1000
2015,9,4,111.3333333,628.9166667,554.4166667,88.75,782.25,598.4166667,0.75,14.08333333,50.87583333,0,0.13,3.275,1.7245,232.1,69.8175,22.08333333,1000
2015,9,5,81.5,757.25,591.1666667,80.91666667,801.6666667,600.3333333,0.25,12.66666667,51.13166667,0,0.130333333,2.958333333,1.5935,230.6416667,56.9475,23.58333333,1000
2015,9,6,90.33333333,687.4166667,548.1666667,86,747.0833333,569.1666667,0.333333333,15,51.38833333,0,0.132,2.833333333,3.479666667,212.1166667,52.42166667,27.08333333,1000
2015,9,7,93.58333333,699.6666667,555,93.58333333,699.6666667,555,0,17.91666667,51.64916667,0,0.132,2.683333333,4.362916667,225.4333333,55.64583333,29.25,1000
2015,9,8,114.5833333,643.75,543.25,114.5833333,643.75,543.25,0.416666667,17.5,51.91166667,0.333333333,0.132,1.308333333,4.333583333,237.8,48.91916667,31.41666667,997.5
2015,9,9,260.75,188.4166667,391.6666667,133.1666667,593.9166667,530.75,4.75,17.33333333,52.17583333,1,0.132,1.566666667,4.72325,169.8916667,51.0975,30.75,1000
2015,9,10,193.5833333,53.91666667,235.0833333,86.91666667,706.4166667,544,3.833333333,19.16666667,52.44,0.333333333,0.132,1.458333333,5.506166667,172.5416667,59.38416667,29.75,1000
2015,9,11,241.25,151.5833333,351.3333333,101.8333333,662.4166667,534.3333333,3.583333333,20.33333333,52.7075,1,0.132,3.233333333,5.422666667,205.2666667,67.5875,29,1000
2015,9,12,173.3333333,402.4166667,428.9166667,84.5,725.5,545.5,2,20.16666667,52.97666667,0.666666667,0.132,3.033333333,4.088833333,237.35,65.87916667,28.75,1000
2015,9,13,76.08333333,760.1666667,553.8333333,76.08333333,760.1666667,553.8333333,0,18.91666667,53.24666667,0,0.1315,2.85,3.127916667,247.2083333,64.38666667,28.16666667,995.8333333
2015,9,14,123.9166667,546.75,467.8333333,70.83333333,774.5833333,554.5,1.083333333,19.41666667,53.51833333,0,0.129,3.891666667,3.030333333,222.75,79.3275,25.08333333,1000
2015,9,15,109.9166667,184.4166667,199.3333333,77.5,729.75,537.1666667,2.25,21.16666667,53.79333333,0,0.129,5.55,4.20425,208.3166667,92.4275,24.41666667,1000
2015,9,16,99.83333333,634.4166667,523.0833333,81.75,762.6666667,556.25,0.666666667,16.16666667,54.06916667,0,0.129,3.633333333,1.99675,242.1916667,76.11916667,22.5,1000
2015,9,17,79.75,766,555.5,79.75,766,555.5,0,14.41666667,54.34583333,0,0.129,3.175,1.874,292.1083333,63.3375,23.66666667,1000
2015,9,18,79.08333333,764.8333333,552.0833333,79.08333333,764.8333333,552.0833333,0,14.75,54.62166667,0,0.129,2.033333333,1.8755,281.9666667,56.0825,26.25,995.8333333
2015,9,19,83.16666667,722.5,531.5833333,83.16666667,722.5,531.5833333,0,16.41666667,54.90333333,0,0.129,2.608333333,2.986166667,201.2416667,58.405,27.5,995
2015,9,20,84.83333333,697.25,519.0833333,84.83333333,697.25,519.0833333,0,16.66666667,55.185,0,0.129,0.958333333,3.778166667,150.6833333,46.96666667,31.41666667,995
2015,9,21,190.5,124.9166667,248.1666667,113.4166667,616.1666667,497.5,6,19.83333333,55.465,0.333333333,0.128833333,3.6,4.603,225.4833333,80.60333333,25.33333333,1000
2015,9,22,107.75,505.75,449.0833333,108.9166667,631.5833333,504,0.916666667,16.83333333,55.74666667,0,0.128,3.158333333,3.43525,245.1083333,69.38583333,25.25,1000
2015,9,23,83.16666667,705.8333333,518.5833333,83.16666667,705.8333333,518.5833333,0,16.16666667,56.03083333,0.083333333,0.128,1.616666667,2.753666667,232.925,58.12416667,27.5,1000
2015,9,24,87.83333333,682.6666667,508.5,87.83333333,682.6666667,508.5,0,17.83333333,56.31583333,0,0.128,1.833333333,3.091333333,215.5416667,58.77416667,28.41666667,1000
2015,9,25,80.91666667,705.8333333,512,80.91666667,705.8333333,512,0,16.5,56.59916667,0,0.128,2.075,2.724583333,215.7083333,52.59083333,29.16666667,1000
2015,9,26,81.83333333,712.0833333,512.75,81.83333333,712.0833333,512.75,0,16.41666667,56.885,0,0.128,1.75,2.35575,219.4,54.91333333,28.16666667,997.5
2015,9,27,77,796.8181818,557.3636364,77,796.8181818,557.3636364,0,15,54.27818182,0,0.128,2.881818182,2.492636364,224.8636364,49.88818182,28.36363636,996.3636364
2015,9,28,80.90909091,784.6363636,551.6363636,80.90909091,784.6363636,551.6363636,0,15.27272727,54.56545455,0,0.128,2.918181818,2.486090909,236.1818182,52.91545455,27.81818182,1000
2015,9,29,73.72727273,836.3636364,569.3636364,73.72727273,836.3636364,569.3636364,0,13.63636364,54.85363636,0,0.128,2.818181818,1.356,296.4181818,49.59727273,26.81818182,1000
2015,9,30,80.90909091,801.0909091,557.3636364,80.90909091,801.0909091,557.3636364,0,15.36363636,55.14,0,0.128,2.163636364,1.604545455,262.4909091,53.82,27.54545455,1000
2015,10,1,129.5454545,632.7272727,504.0909091,78.36363636,790.5454545,545.0909091,2.272727273,16.90909091,55.42818182,0.363636364,0.128,3.345454545,2.167181818,245.9545455,66.10727273,25.63636364,1000
2015,10,2,75.18181818,812.7272727,551.0909091,75.18181818,812.7272727,551.0909091,0,14.72727273,55.71818182,0,0.128,2.963636364,1.555272727,252.9818182,63.04,23.90909091,1000
2015,10,3,88.63636364,749.7272727,528.8181818,88.63636364,749.7272727,528.8181818,0.090909091,16.36363636,56.00636364,0,0.128,3.209090909,2.335727273,227.7363636,73.27090909,23.63636364,990
2015,10,4,187.3636364,58.81818182,227.4545455,89.27272727,752.4545455,525.9090909,2.818181818,15.18181818,56.29454545,0,0.128,5.463636364,2.298727273,214,80.87727273,20.45454545,990
2015,10,5,172.1818182,64.36363636,219.6363636,88,741.4545455,515.8181818,3.454545455,14.09090909,56.58363636,0.363636364,0.128,3.881818182,2.689363636,205.5454545,76.42181818,20,1000
2015,10,6,82.09090909,752.1818182,515.0909091,82.09090909,752.1818182,515.0909091,0,13.45454545,56.87272727,0,0.128,2.2,2.666363636,265.9363636,64.33454545,22.27272727,1000
2015,10,7,81.81818182,755.2727273,514.7272727,81.81818182,755.2727273,514.7272727,0,14.81818182,57.16090909,0,0.128181818,2.054545455,2.355181818,184.6727273,61.88454545,24.81818182,1000
2015,10,8,84.36363636,662.4545455,487.4545455,81.54545455,741.9090909,505,0.818181818,15.27272727,57.45,0.363636364,0.13,1.754545455,2.793454545,202.0181818,54.26,27.45454545,1000
2015,10,9,84.63636364,730.6363636,501.7272727,84.63636364,730.6363636,501.7272727,0,13.18181818,57.73636364,0,0.13,3.872727273,2.463636364,62.91818182,40.29272727,30.54545455,1000
2015,10,10,77,748.3636364,497.8181818,77,748.3636364,497.8181818,0.090909091,14.18181818,58.02272727,0,0.13,1.945454545,2.873454545,146.3090909,44.79909091,29.45454545,1000
2015,10,11,93.18181818,633,466.2727273,89.54545455,690,481.2727273,0.545454545,15.63636364,58.30909091,0.363636364,0.13,1.127272727,3.600454545,241.1909091,50.23272727,29,1000
2015,10,12,90.90909091,165.8181818,160,103.8181818,637.2727273,465,2.909090909,16.81818182,58.59545455,0.727272727,0.13,1.563636364,4.454272727,142.6545455,53.53727273,29.27272727,1000
2015,10,13,76.54545455,726.9090909,479.1818182,76.54545455,726.9090909,479.1818182,0.090909091,19.45454545,58.88,0,0.13,2.163636364,3.561272727,215.4090909,68.21181818,27.72727273,1000
2015,10,14,148.7272727,477.1818182,412.9090909,72.27272727,734.3636364,474.6363636,2.454545455,19.45454545,59.16181818,0.363636364,0.13,2.736363636,3.844545455,227.4272727,69.16727273,27.54545455,1000
2015,10,15,113.2727273,449.9090909,355,76.18181818,726.2727273,472.1818182,1.090909091,18.63636364,59.44636364,0,0.129545455,2.645454545,3.369090909,242.5545455,74.69090909,25.54545455,1000
2015,10,16,130.7272727,42.90909091,142.0909091,94.27272727,661.6363636,457,2.727272727,18.54545455,59.72818182,0.363636364,0.125,2.718181818,3.723,253.1818182,82.07272727,23.90909091,1000
2015,10,17,172.2727273,283.8181818,315.6363636,106.8181818,623.0909091,449.7272727,1.636363636,18.18181818,60.01,0,0.125,2.618181818,3.354454545,281.3454545,76.90090909,24.63636364,1000
2015,10,18,157.9090909,75.81818182,180,98.45454545,645.9090909,453.2727273,2.454545455,17.90909091,60.28909091,0.363636364,0.125,3.754545455,2.827636364,239.5909091,84.17363636,22.18181818,1000
2015,10,19,189.7272727,102.3636364,246.5454545,85.36363636,705.8181818,464.3636364,6.090909091,13.09090909,60.56545455,0.727272727,0.125,2.745454545,2.095818182,231.7,71.84909091,20.27272727,1000
2015,10,20,112.6363636,456.6363636,381.9090909,96.90909091,640.6363636,448,1.727272727,13.81818182,60.84272727,1.090909091,0.125,2.372727273,2.659181818,291.5636364,70.76181818,21.63636364,1000
2015,10,21,90.18181818,663.5454545,448.9090909,90.18181818,663.5454545,448.9090909,0.090909091,14.81818182,61.11727273,0,0.125,1.890909091,2.406272727,253.5454545,68.30636364,22.90909091,1000
2015,10,22,80,708.4545455,453.1818182,80,708.4545455,453.1818182,0,14.90909091,61.39181818,0,0.125,2.609090909,2.089272727,237.7909091,70.05,22.90909091,1000
2015,10,23,104.5454545,621.4545455,426.4545455,79.63636364,712.0909091,451.0909091,1.454545455,13,61.66272727,0,0.125272727,1.472727273,1.986909091,125.3090909,56.75727273,24.27272727,1000
2015,10,24,87.09090909,646.8181818,437.4545455,75.54545455,727.2727273,453.6363636,1.090909091,11.09090909,61.93181818,0.363636364,0.128,2.1,1.574363636,72.39090909,43.14636364,26.72727273,1000
2015,10,25,197.4545455,129.9090909,264.7272727,95.18181818,646.4545455,433.2727273,5.636363636,13.72727273,62.19909091,0.363636364,0.128,2.072727273,1.874818182,187.7272727,59.84,23.72727273,1000
2015,10,26,74,727.2727273,448.3636364,74,727.2727273,448.3636364,0.363636364,11.45454545,62.46454545,0.363636364,0.128,1.590909091,1.418818182,169.2818182,44.23636364,26.90909091,1000
2015,10,27,135.2727273,433.9090909,352.3636364,75.36363636,735.1818182,446,3.454545455,11.09090909,62.72818182,0.363636364,0.128,1.7,1.312181818,231.7909091,43.90181818,26.09090909,1000
2015,10,28,176.3636364,104,216.6363636,83.09090909,670.9090909,426.4545455,5.363636364,14.54545455,62.99,0.727272727,0.128,2.172727273,2.020727273,275.9,63.82636364,24.27272727,1000
2015,10,29,76.90909091,685,424.5454545,76.90909091,685,424.5454545,0,13.36363636,63.24727273,0,0.128,3.736363636,1.995636364,300.1363636,62.92545455,22.90909091,992.7272727
2015,10,30,60.63636364,787.5454545,447.6363636,60.63636364,787.5454545,447.6363636,0.090909091,6.272727273,63.50363636,0,0.128,2.709090909,0.933363636,58.97272727,36.22818182,24.09090909,1000
2015,10,31,62.36363636,755.7272727,432,62.36363636,755.7272727,432,0.090909091,10.81818182,63.75727273,0,0.128181818,1.3,1.471454545,216.1454545,42.79181818,26.45454545,1000
2015,11,1,60.81818182,768,432.2727273,60.81818182,768,432.2727273,0,11.36363636,64.00727273,0,0.13,2.163636364,1.280181818,238.1545455,46.68181818,26,1000
2015,11,2,91,543,367.7272727,65.27272727,723.1818182,419.0909091,1.090909091,15,64.25454545,1.454545455,0.13,3.918181818,1.821818182,218.1545455,78.19454545,20.81818182,995.4545455
2015,11,3,55.90909091,350.3636364,259.1818182,77.72727273,666.6363636,410.7272727,1.636363636,10.72727273,64.5,0,0.13,4.790909091,1.643,271.1818182,74.76818182,17.18181818,1000
2015,11,4,67.90909091,624.5454545,374.5454545,74.27272727,692.6363636,409.8181818,0.545454545,9.363636364,64.74181818,0,0.13,5.3,1.418363636,264.2090909,67.80636364,17.18181818,1000
2015,11,5,63.18181818,745.7272727,417.7272727,63.18181818,745.7272727,417.7272727,0.090909091,2.545454545,64.98090909,0,0.13,2.036363636,1.110545455,82.25454545,41.64909091,18.36363636,1010
2015,11,6,61.81818182,749.0909091,415.9090909,61.81818182,749.0909091,415.9090909,0.090909091,2.363636364,65.21545455,0,0.13,3.618181818,1.034,59.89090909,36.27181818,20.09090909,1005.454545
2015,11,7,63.81818182,751.6363636,417.9090909,63.81818182,751.6363636,417.9090909,0.090909091,4.181818182,65.44909091,0,0.13,2.636363636,0.733181818,71.33636364,38.44363636,21.09090909,1002.727273
2015,11,8,61.36363636,736.5454545,406.4545455,61.36363636,736.5454545,406.4545455,0.090909091,8.818181818,65.67636364,0,0.129818182,2.518181818,1.124727273,205.6636364,54.58363636,20.36363636,1000
2015,11,9,104.2727273,467.8181818,324.5454545,62.18181818,707.1818182,394,1.090909091,11.81818182,65.9,0,0.128,3.327272727,1.667818182,240.5363636,79.61909091,17.54545455,1000
2015,11,10,66.63636364,694.7272727,396.2727273,66.63636364,694.7272727,396.2727273,0.090909091,8.818181818,66.12363636,0,0.128,5.363636364,1.151727273,288.3909091,69.98090909,16.45454545,1000
2015,11,11,59.27272727,778.2727273,415.9090909,59.27272727,778.2727273,415.9090909,0.090909091,1.454545455,66.34272727,0,0.128,4.418181818,0.402909091,53.50909091,37.26454545,18.54545455,1010
2015,11,12,71.90909091,680.6363636,396.1818182,64.72727273,740.3636364,406.3636364,0.727272727,2.272727273,66.55636364,0.363636364,0.128,3.490909091,0.457636364,61.53636364,38.55363636,18.81818182,1000
2015,11,13,64.09090909,716.6363636,398.7272727,63.63636364,731.1818182,398.7272727,0.363636364,4.727272727,66.76636364,0.363636364,0.128,2.354545455,0.554454545,50.98181818,39.81909091,20.81818182,1000
2015,11,14,61.45454545,724.1818182,392.2727273,61.45454545,724.1818182,392.2727273,0.181818182,6.454545455,66.97272727,0,0.128,1.645454545,0.694909091,190.3454545,45.40454545,20.63636364,1000
2015,11,15,99,214.0909091,220.4545455,71.63636364,636.4545455,367.3636364,2.454545455,12.18181818,67.17454545,1.818181818,0.128,4.8,1.949818182,224.3545455,82.16181818,17.27272727,1000
2015,11,16,56.27272727,655.9090909,369.5454545,59.54545455,723.6363636,385.4545455,0.636363636,3.272727273,67.37363636,0.363636364,0.127818182,6.227272727,0.781727273,306.3181818,54.87545455,13.90909091,1000
2015,11,17,52.09090909,736,386.0909091,51.72727273,755,386.0909091,0.363636364,-2.363636364,67.56818182,0.363636364,0.126,1.545454545,0.779,63.43636364,28.57636364,17.54545455,1007.272727
2015,11,18,63.7,767.3,412.1,63.7,767.3,412.1,0,6.1,65.619,0,0.126,1.28,0.9756,106.68,42.785,21.5,1000
2015,11,19,58,791.3,412.8,58,791.3,412.8,0.1,6.8,65.804,0,0.126,2.79,0.9361,61.9,40.214,23.1,1000
2015,11,20,62.2,766.8,406.1,62.2,766.8,406.1,0.3,8,65.987,0,0.126,1.78,1.0047,64.65,42.603,23.6,1000
2015,11,21,61.2,768.7,404,61.2,768.7,404,0,5.2,66.163,0,0.126,3.98,0.9601,75.88,33.656,24.2,1000
2015,11,22,60.8,775.4,405.2,60.8,775.4,405.2,0,4.1,66.332,0,0.126,2.62,0.782,119.15,33.051,23.3,1000
2015,11,23,57.9,785.3,401.3,57.9,785.3,401.3,0,8.2,66.5,0,0.126,2.05,0.8765,214.27,47.55,22.2,1000
2015,11,24,66,646.7,372.2,63.6,735.8,388.3,1.5,11,66.661,0.4,0.126,3.89,1.4183,206.39,69.764,18.2,1000
